No,eda,No用,大分類,属性,色,パワー,補正,強化,強化補正,オートアクティブ,その他補正項目,その他補正値,スキル名
237,3,"妖松島剛ICONIC","ブロック","3枚","金",41,0,0,0,"","","",""
249,3,"ユニフォーム天童覚ICONIC","ブロック","ソフト","金",44,0,0,0,"","","",""
250,3,"水着天童覚ICONIC","ブロック","ソフト","金",44,0,0,0,"","","",""
251,3,"文化祭天童覚ICONIC","ブロック","ソフト","金",44,0,0,0,"","","",""
252,3,"制服天童覚ICONIC","ブロック","ソフト","金",44,0,0,0,"","","",""
253,3,"仮装天童覚ICONIC","ブロック","ソフト","金",45,0,0,0,"","","",""
255,3,"Xmas3天童覚ICONIC","ブロック","ソフト","金",46,0,0,0,"","","",""
260,3,"Xmas2五色工ICONIC","ブロック","ツーアタック防御","金",34,0,0,0,"","","",""
285,3,"ユニフォーム伊勢原裕次ICONIC","ブロック","ソフト","金",38,0,0,0,"","","",""
329,3,"ユニフォーム大耳練ICONIC","ブロック","ソフト","金",41,0,0,0,"","","",""
330,3,"和装体験大耳練ICONIC","ブロック","ソフト","金",41,0,0,0,"","","",""
351,3,"ユニフォーム尾長渉ICONIC","ブロック","ソフト","金",38,0,0,0,"","","",""
352,3,"ユニフォーム鷲尾辰生ICONIC","ブロック","ソフト","金",40,0,0,0,"","","",""
353,3,"ハロウィン鷲尾辰生ICONIC","ブロック","ソフト","金",40,0,0,0,"","","",""
365,3,"ユニフォーム当間義友ICONIC","ブロック","ソフト","金",35,0,0,0,"","","",""
376,3,"ユニフォーム昼神幸郎ICONIC","ブロック","進路妨害","金",43,0,0,0,"","","",""
377,3,"Xmas昼神幸郎ICONIC","ブロック","進路妨害","金",43,0,0,0,"","","",""
378,3,"職業体験2昼神幸郎ICONIC","ブロック","進路妨害","金",43,0,0,0,"","","",""
379,3,"寝正月昼神幸郎ICONIC","ブロック","進路妨害","金",44,0,0,0,"","","",""
399,3,"ユニフォーム背黒晃彦ICONIC","ブロック","進路妨害","金",37,0,0,0,"","","",""
402,3,"ユニフォーム和倉久彦ICONIC","ブロック","進路妨害","金",40,0,0,0,"","","",""
7,4,"遊園地日向翔陽ICONIC","ブロック","進路妨害","金",34,0,0,0,"","","",""
22,4,"水着月島蛍ICONIC","ブロック","3枚","金",36,0,0,0,"","","",""
23,4,"職業体験月島蛍ICONIC","ブロック","3枚","金",36,0,0,0,"","","",""
24,4,"1周年月島蛍ICONIC","ブロック","3枚","金",36,0,0,0,"","","",""
25,4,"花火月島蛍ICONIC","ブロック","3枚","金",37,0,0,0,"","","",""
27,4,"2周年月島蛍ICONIC","ブロック","3枚","金",38,0,0,0,"","","",""
29,4,"焼き芋月島蛍ICONIC","ブロック","進路妨害","金",40,0,0,0,"","","",""
29,5,"焼き芋月島蛍ICONIC","ブロック","3枚","金",40,0,0,0,"","","",""
96,5,"文化祭2灰羽リエーフICONIC","ブロック","ツーアタック防御","金",34,0,0,0,"","","",""
107,4,"ユニフォーム犬岡走ICONIC","ブロック","移動","金",35,0,0,0,"","","",""
108,4,"新年犬岡走ICONIC","ブロック","移動","金",35,0,0,0,"","","",""
121,4,"キャンプ青根高伸ICONIC","ブロック","3枚","金",47,0,0,0,"","","",""
123,4,"Xmas3青根高伸ICONIC","ブロック","3枚","金",48,0,0,0,"","","",""
168,4,"中学生金田一勇太郎ICONIC","ブロック","3枚","金",34,0,0,0,"","","",""
254,4,"遊園地天童覚ICONIC","ブロック","進路妨害","金",46,0,0,0,"","","",""
270,5,"ユニフォーム川西太一ICONIC","ブロック","進路妨害","金",47,0,0,0,"","","",""
271,5,"路地裏川西太一ICONIC","ブロック","進路妨害","金",47,0,0,0,"","","",""
272,5,"寝正月川西太一ICONIC","ブロック","進路妨害","金",47,0,0,0,"","","",""
309,4,"ユニフォーム角名倫太郎ICONIC","ブロック","進路妨害","金",40,0,0,0,"","","",""
310,4,"サバゲ角名倫太郎ICONIC","ブロック","進路妨害","金",40,0,0,0,"","","",""
311,4,"花火角名倫太郎ICONIC","ブロック","進路妨害","金",40,0,0,0,"","","",""
313,4,"水着2角名倫太郎ICONIC","ブロック","進路妨害","金",41,0,0,0,"","","",""
315,4,"寝正月角名倫太郎ICONIC","ブロック","進路妨害","金",42,0,0,0,"","","",""
378,5,"職業体験2昼神幸郎ICONIC","ブロック","ツーアタック防御","金",39,0,0,0,"","","",""
379,5,"寝正月昼神幸郎ICONIC","ブロック","ツーアタック防御","金",40,0,0,0,"","","",""
2,4,"制服日向翔陽ICONIC","ブロック","移動","銀",31,0,0,0,"","","",""
3,3,"夏祭り日向翔陽ICONIC","ブロック","ソフト","銀",28,0,0,0,"","","",""
3,4,"夏祭り日向翔陽ICONIC","ブロック","進路妨害","銀",30,0,0,0,"","","",""
5,1,"王冠日向翔陽ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
5,2,"王冠日向翔陽ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
6,3,"ジャージ日向翔陽ICONIC","ブロック","ソフト","銀",28,0,0,0,"","","",""
6,4,"ジャージ日向翔陽ICONIC","ブロック","移動","銀",30,0,0,0,"","","",""
7,1,"遊園地日向翔陽ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
7,2,"遊園地日向翔陽ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
7,5,"遊園地日向翔陽ICONIC","ブロック","移動","銀",31,0,0,0,"","","",""
8,2,"ハロウィン日向翔陽ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
9,1,"和装体験日向翔陽ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
9,3,"和装体験日向翔陽ICONIC","ブロック","ソフト","銀",33,0,0,0,"","","",""
19,1,"中学生影山飛雄ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
19,2,"中学生影山飛雄ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
22,1,"水着月島蛍ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
22,2,"水着月島蛍ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
22,3,"水着月島蛍ICONIC","ブロック","進路妨害","銀",34,0,0,0,"","","",""
23,3,"職業体験月島蛍ICONIC","ブロック","進路妨害","銀",34,0,0,0,"","","",""
24,1,"1周年月島蛍ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
24,3,"1周年月島蛍ICONIC","ブロック","進路妨害","銀",34,0,0,0,"","","",""
25,1,"花火月島蛍ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
25,5,"花火月島蛍ICONIC","ブロック","ツーアタック防御","銀",33,0,0,0,"","","",""
26,1,"ジャージ月島蛍ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
28,1,"アート2月島蛍ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
28,2,"アート2月島蛍ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
28,4,"アート2月島蛍ICONIC","ブロック","ツーアタック防御","銀",33,0,0,0,"","","",""
29,1,"焼き芋月島蛍ICONIC","ブロック","ゲス","銀",36,0,0,0,"","","",""
30,1,"寝正月月島蛍ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
30,2,"寝正月月島蛍ICONIC","ブロック","リード","銀",34,0,0,0,"","","",""
30,4,"寝正月月島蛍ICONIC","ブロック","ツーアタック防御","銀",34,0,0,0,"","","",""
51,1,"プール掃除澤村大地ICONIC","ブロック","ゲス","銀",28,0,0,0,"","","",""
51,2,"プール掃除澤村大地ICONIC","ブロック","リード","銀",28,0,0,0,"","","",""
55,2,"Xmas3澤村大地ICONIC","ブロック","リード","銀",28,0,0,0,"","","",""
66,1,"和装体験東峰旭ICONIC","ブロック","ゲス","銀",25,0,0,0,"","","",""
85,1,"制服黒尾鉄朗ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
85,2,"制服黒尾鉄朗ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
86,2,"夏祭り黒尾鉄朗ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
88,1,"キャンプ黒尾鉄朗ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
88,3,"キャンプ黒尾鉄朗ICONIC","ブロック","ソフト","銀",34,0,0,0,"","","",""
88,4,"キャンプ黒尾鉄朗ICONIC","ブロック","3枚","銀",34,0,0,0,"","","",""
89,1,"文化祭2黒尾鉄朗ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
89,2,"文化祭2黒尾鉄朗ICONIC","ブロック","リード","銀",34,0,0,0,"","","",""
90,1,"中学生黒尾鉄朗ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
90,3,"中学生黒尾鉄朗ICONIC","ブロック","ソフト","銀",34,0,0,0,"","","",""
90,4,"中学生黒尾鉄朗ICONIC","ブロック","3枚","銀",34,0,0,0,"","","",""
91,2,"ハロウィン黒尾鉄朗ICONIC","ブロック","リード","銀",34,0,0,0,"","","",""
91,3,"ハロウィン黒尾鉄朗ICONIC","ブロック","進路妨害","銀",34,0,0,0,"","","",""
92,3,"和装体験黒尾鉄朗ICONIC","ブロック","ソフト","銀",35,0,0,0,"","","",""
92,4,"和装体験黒尾鉄朗ICONIC","ブロック","3枚","銀",35,0,0,0,"","","",""
95,3,"路地裏灰羽リエーフICONIC","ブロック","時間差","銀",32,0,0,0,"","","",""
97,1,"サバゲ2灰羽リエーフICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
97,2,"サバゲ2灰羽リエーフICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
97,3,"サバゲ2灰羽リエーフICONIC","ブロック","時間差","銀",32,0,0,0,"","","",""
106,1,"アート2福永招平ICONIC","ブロック","ゲス","銀",27,0,0,0,"","","",""
106,2,"アート2福永招平ICONIC","ブロック","リード","銀",27,0,0,0,"","","",""
106,3,"アート2福永招平ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
119,5,"制服青根高伸ICONIC","ブロック","ツーアタック防御","銀",39,0,0,0,"","","",""
120,3,"プール掃除青根高伸ICONIC","ブロック","3枚","銀",42,0,0,0,"","","",""
121,3,"キャンプ青根高伸ICONIC","ブロック","進路妨害","銀",45,0,0,0,"","","",""
121,5,"キャンプ青根高伸ICONIC","ブロック","ツーアタック防御","銀",40,0,0,0,"","","",""
122,1,"甲冑青根高伸ICONIC","ブロック","ゲス","銀",38,0,0,0,"","","",""
122,5,"甲冑青根高伸ICONIC","ブロック","ツーアタック防御","銀",39,0,0,0,"","","",""
123,3,"Xmas3青根高伸ICONIC","ブロック","進路妨害","銀",46,0,0,0,"","","",""
123,5,"Xmas3青根高伸ICONIC","ブロック","ツーアタック防御","銀",41,0,0,0,"","","",""
125,2,"制服二口堅治ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
125,3,"制服二口堅治ICONIC","ブロック","移動","銀",29,0,0,0,"","","",""
126,1,"プール掃除二口堅治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
126,2,"プール掃除二口堅治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
127,1,"路地裏二口堅治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
127,2,"路地裏二口堅治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
128,1,"甲冑二口堅治ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
128,2,"甲冑二口堅治ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
128,3,"甲冑二口堅治ICONIC","ブロック","移動","銀",29,0,0,0,"","","",""
130,1,"アート2二口堅治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
130,3,"アート2二口堅治ICONIC","ブロック","移動","銀",29,0,0,0,"","","",""
131,1,"Xmas3二口堅治ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
131,2,"Xmas3二口堅治ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
131,3,"Xmas3二口堅治ICONIC","ブロック","移動","銀",29,0,0,0,"","","",""
131,4,"Xmas3二口堅治ICONIC","ブロック","ツーアタック防御","銀",29,0,0,0,"","","",""
133,2,"制服黄金川貫至ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
133,4,"制服黄金川貫至ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
135,3,"スパイ黄金川貫至ICONIC","ブロック","進路妨害","銀",31,0,0,0,"","","",""
135,4,"スパイ黄金川貫至ICONIC","ブロック","ツーアタック防御","銀",31,0,0,0,"","","",""
136,2,"焼き芋黄金川貫至ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
136,4,"焼き芋黄金川貫至ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
139,2,"水着2女川太郎ICONIC","ブロック","リード","銀",29,0,0,0,"","","",""
147,2,"ユニフォーム笹谷武仁ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
150,1,"Xmas及川徹ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
150,2,"Xmas及川徹ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
153,1,"バカンス及川徹ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
153,2,"バカンス及川徹ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
158,4,"プール掃除岩泉一ICONIC","ブロック","ツーアタック防御","銀",29,0,0,0,"","","",""
161,1,"バカンス岩泉一ICONIC","ブロック","ゲス","銀",29,0,0,0,"","","",""
161,2,"バカンス岩泉一ICONIC","ブロック","リード","銀",29,0,0,0,"","","",""
162,1,"路地裏2岩泉一ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
162,2,"路地裏2岩泉一ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
164,1,"Xmas3岩泉一ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
164,2,"Xmas3岩泉一ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
164,3,"Xmas3岩泉一ICONIC","ブロック","移動","銀",29,0,0,0,"","","",""
167,1,"カンフー金田一勇太郎ICONIC","ブロック","ゲス","銀",27,0,0,0,"","","",""
167,2,"カンフー金田一勇太郎ICONIC","ブロック","リード","銀",27,0,0,0,"","","",""
167,3,"カンフー金田一勇太郎ICONIC","ブロック","進路妨害","銀",30,0,0,0,"","","",""
168,6,"中学生金田一勇太郎ICONIC","ブロック","ツーアタック防御","銀",34,0,0,0,"","","",""
171,1,"水着2京谷賢太郎ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
174,1,"路地裏国見英ICONIC","ブロック","ゲス","銀",29,0,0,0,"","","",""
174,2,"路地裏国見英ICONIC","ブロック","リード","銀",29,0,0,0,"","","",""
174,3,"路地裏国見英ICONIC","ブロック","進路妨害","銀",31,0,0,0,"","","",""
175,1,"カンフー国見英ICONIC","ブロック","ゲス","銀",29,0,0,0,"","","",""
176,1,"中学生国見英ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
177,1,"寝正月国見英ICONIC","ブロック","ゲス","銀",29,0,0,0,"","","",""
180,4,"アート松川一静ICONIC","ブロック","3枚","銀",41,0,0,0,"","","",""
180,6,"アート松川一静ICONIC","ブロック","ツーアタック防御","銀",36,0,0,0,"","","",""
181,3,"バカンス松川一静ICONIC","ブロック","ソフト","銀",40,0,0,0,"","","",""
181,4,"バカンス松川一静ICONIC","ブロック","3枚","銀",41,0,0,0,"","","",""
181,6,"バカンス松川一静ICONIC","ブロック","ツーアタック防御","銀",36,0,0,0,"","","",""
182,4,"焼き芋松川一静ICONIC","ブロック","3枚","銀",42,0,0,0,"","","",""
182,6,"焼き芋松川一静ICONIC","ブロック","ツーアタック防御","銀",37,0,0,0,"","","",""
187,1,"焼き芋花巻貴大ICONIC","ブロック","ゲス","銀",29,0,0,0,"","","",""
187,2,"焼き芋花巻貴大ICONIC","ブロック","リード","銀",29,0,0,0,"","","",""
187,4,"焼き芋花巻貴大ICONIC","ブロック","ツーアタック防御","銀",29,0,0,0,"","","",""
204,5,"サバゲ2子安颯真ICONIC","ブロック","ツーアタック防御","銀",36,0,0,0,"","","",""
216,1,"職業体験百沢雄大ICONIC","ブロック","ゲス","銀",27,0,0,0,"","","",""
216,3,"職業体験百沢雄大ICONIC","ブロック","進路妨害","銀",27,0,0,0,"","","",""
219,2,"雪遊び照島游児ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
244,2,"文化祭2牛島若利ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
246,1,"ハロウィン牛島若利ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
248,1,"3周年牛島若利ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
248,3,"3周年牛島若利ICONIC","ブロック","ツーアタック防御","銀",32,0,0,0,"","","",""
251,4,"文化祭天童覚ICONIC","ブロック","進路妨害","銀",37,0,0,0,"","","",""
251,6,"文化祭天童覚ICONIC","ブロック","ツーアタック防御","銀",34,0,0,0,"","","",""
254,3,"遊園地天童覚ICONIC","ブロック","ソフト","銀",42,0,0,0,"","","",""
254,5,"遊園地天童覚ICONIC","ブロック","移動","銀",39,0,0,0,"","","",""
254,6,"遊園地天童覚ICONIC","ブロック","ツーアタック防御","銀",35,0,0,0,"","","",""
255,1,"Xmas3天童覚ICONIC","ブロック","ゲス","銀",36,0,0,0,"","","",""
259,1,"バカンス五色工ICONIC","ブロック","ゲス","銀",32,0,0,0,"","","",""
259,2,"バカンス五色工ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
262,3,"ユニフォーム白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
263,3,"探偵白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
264,3,"制服白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
266,3,"路地裏2白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
267,3,"文化祭3白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
268,3,"3周年白布賢二郎ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
269,1,"ユニフォーム大平獅音ICONIC","ブロック","ゲス","銀",27,0,0,0,"","","",""
269,2,"ユニフォーム大平獅音ICONIC","ブロック","リード","銀",27,0,0,0,"","","",""
269,3,"ユニフォーム大平獅音ICONIC","ブロック","ツーアタック防御","銀",27,0,0,0,"","","",""
271,3,"路地裏川西太一ICONIC","ブロック","ソフト","銀",38,0,0,0,"","","",""
271,4,"路地裏川西太一ICONIC","ブロック","時間差","銀",38,0,0,0,"","","",""
272,3,"寝正月川西太一ICONIC","ブロック","ソフト","銀",38,0,0,0,"","","",""
272,4,"寝正月川西太一ICONIC","ブロック","時間差","銀",38,0,0,0,"","","",""
286,2,"ユニフォーム湯河浩二ICONIC","ブロック","リード","銀",36,0,0,0,"","","",""
290,2,"ユニフォーム児玉勝ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
297,1,"カンフー宮侑ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
297,2,"カンフー宮侑ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
302,1,"ユニフォーム宮治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
302,2,"ユニフォーム宮治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
303,1,"RPG宮治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
303,2,"RPG宮治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
305,1,"遊園地宮治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
305,2,"遊園地宮治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
305,3,"遊園地宮治ICONIC","ブロック","ツーアタック防御","銀",33,0,0,0,"","","",""
308,1,"3周年宮治ICONIC","ブロック","ゲス","銀",33,0,0,0,"","","",""
308,2,"3周年宮治ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
311,7,"花火角名倫太郎ICONIC","ブロック","ツーアタック防御","銀",40,0,0,0,"","","",""
312,1,"路地裏2角名倫太郎ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
312,4,"路地裏2角名倫太郎ICONIC","ブロック","進路妨害","銀",37,0,0,0,"","","",""
313,7,"水着2角名倫太郎ICONIC","ブロック","ツーアタック防御","銀",41,0,0,0,"","","",""
314,1,"制服角名倫太郎ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
316,1,"3周年角名倫太郎ICONIC","ブロック","ゲス","銀",35,0,0,0,"","","",""
316,2,"3周年角名倫太郎ICONIC","ブロック","リード","銀",35,0,0,0,"","","",""
321,1,"職業体験2北信介ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
321,4,"職業体験2北信介ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
323,1,"和装体験北信介ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
323,2,"和装体験北信介ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
330,4,"和装体験大耳練ICONIC","ブロック","進路妨害","銀",38,0,0,0,"","","",""
339,3,"2周年木兎光太郎ICONIC","ブロック","ツーアタック防御","銀",32,0,0,0,"","","",""
340,1,"焼き芋木兎光太郎ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
340,2,"焼き芋木兎光太郎ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
341,3,"3周年木兎光太郎ICONIC","ブロック","ツーアタック防御","銀",32,0,0,0,"","","",""
345,3,"路地裏2木葉秋紀ICONIC","ブロック","移動","銀",30,0,0,0,"","","",""
345,4,"路地裏2木葉秋紀ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
357,1,"バーガー赤葦京治ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
357,2,"バーガー赤葦京治ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
365,1,"ユニフォーム当間義友ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
365,6,"ユニフォーム当間義友ICONIC","ブロック","ツーアタック防御","銀",33,0,0,0,"","","",""
374,1,"花火星海光来ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
374,3,"花火星海光来ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
375,1,"新年2星海光来ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
375,2,"新年2星海光来ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
375,3,"新年2星海光来ICONIC","ブロック","ツーアタック防御","銀",30,0,0,0,"","","",""
376,5,"ユニフォーム昼神幸郎ICONIC","ブロック","ツーアタック防御","銀",36,0,0,0,"","","",""
377,5,"Xmas昼神幸郎ICONIC","ブロック","ツーアタック防御","銀",36,0,0,0,"","","",""
382,1,"新年2佐久早聖臣ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
382,2,"新年2佐久早聖臣ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
382,3,"新年2佐久早聖臣ICONIC","ブロック","ツーアタック防御","銀",31,0,0,0,"","","",""
383,1,"和装体験佐久早聖臣ICONIC","ブロック","ゲス","銀",31,0,0,0,"","","",""
383,2,"和装体験佐久早聖臣ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
383,3,"和装体験佐久早聖臣ICONIC","ブロック","ツーアタック防御","銀",31,0,0,0,"","","",""
390,1,"妖大将優ICONIC","ブロック","ゲス","銀",30,0,0,0,"","","",""
390,2,"妖大将優ICONIC","ブロック","リード","銀",30,0,0,0,"","","",""
397,2,"カンフー広尾倖児ICONIC","ブロック","リード","銀",31,0,0,0,"","","",""
399,1,"ユニフォーム背黒晃彦ICONIC","ブロック","ゲス","銀",34,0,0,0,"","","",""
403,2,"ユニフォーム金沢伊織ICONIC","ブロック","リード","銀",32,0,0,0,"","","",""
407,2,"ユニフォーム山代総司ICONIC","ブロック","リード","銀",33,0,0,0,"","","",""
37,1,"ユニフォーム西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
38,1,"制服西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
39,1,"Xmas西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
40,1,"バーガー西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
41,1,"文化祭2西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
42,1,"2周年西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
43,1,"ハロウィン西谷夕ICONIC","ブロック","","",0,0,0,0,"","","",""
98,1,"ユニフォーム夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
99,1,"1周年夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
100,1,"花火夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
101,1,"2周年夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
102,1,"水着2夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
103,1,"Xmas3夜久衛輔ICONIC","ブロック","","",0,0,0,0,"","","",""
112,1,"ユニフォーム芝山優生ICONIC","ブロック","","",0,0,0,0,"","","",""
113,1,"焼き芋芝山優生ICONIC","ブロック","","",0,0,0,0,"","","",""
140,1,"ユニフォーム作並浩輔ICONIC","ブロック","","",0,0,0,0,"","","",""
141,1,"職業体験2作並浩輔ICONIC","ブロック","","",0,0,0,0,"","","",""
178,1,"ユニフォーム渡親治ICONIC","ブロック","","",0,0,0,0,"","","",""
193,1,"ユニフォーム桜井大河ICONIC","ブロック","","",0,0,0,0,"","","",""
205,1,"ユニフォーム横手駿ICONIC","ブロック","","",0,0,0,0,"","","",""
211,1,"ユニフォーム南田大志ICONIC","ブロック","","",0,0,0,0,"","","",""
229,1,"ユニフォーム土湯新ICONIC","ブロック","","",0,0,0,0,"","","",""
235,1,"ユニフォーム秋保和光ICONIC","ブロック","","",0,0,0,0,"","","",""
279,1,"ユニフォーム山形隼人ICONIC","ブロック","","",0,0,0,0,"","","",""
283,1,"ユニフォーム中川俊美ICONIC","ブロック","","",0,0,0,0,"","","",""
289,1,"ユニフォーム赤谷勇ICONIC","ブロック","","",0,0,0,0,"","","",""
327,1,"ユニフォーム赤木路成ICONIC","ブロック","","",0,0,0,0,"","","",""
328,1,"Xmas2赤木路成ICONIC","ブロック","","",0,0,0,0,"","","",""
349,1,"ユニフォーム小見春樹ICONIC","ブロック","","",0,0,0,0,"","","",""
350,1,"路地裏2小見春樹ICONIC","ブロック","","",0,0,0,0,"","","",""
367,1,"ユニフォーム貝掛亮文ICONIC","ブロック","","",0,0,0,0,"","","",""
384,1,"ユニフォーム小森元也ICONIC","ブロック","","",0,0,0,0,"","","",""
385,1,"キャンプ小森元也ICONIC","ブロック","","",0,0,0,0,"","","",""
386,1,"ハロウィン小森元也ICONIC","ブロック","","",0,0,0,0,"","","",""
400,1,"ユニフォーム赤間颯ICONIC","ブロック","","",0,0,0,0,"","","",""
405,1,"ユニフォーム輪島友和ICONIC","ブロック","","",0,0,0,0,"","","",""
10,6,"格ゲー日向翔陽ICONIC","ブロック","ソフト","桃",46,5,56,7,"","","",""
93,6,"ユニフォーム灰羽リエーフICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
94,6,"探偵灰羽リエーフICONIC","ブロック","なし","桃",46,0,56,0,"","","",""
96,6,"文化祭2灰羽リエーフICONIC","ブロック","なし","桃",47,0,57,0,"","","",""
107,6,"ユニフォーム犬岡走ICONIC","ブロック","なし","桃",42,0,52,0,"","","",""
108,6,"新年犬岡走ICONIC","ブロック","なし","桃",42,0,52,0,"","","",""
132,5,"ユニフォーム黄金川貫至ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
133,5,"制服黄金川貫至ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
135,5,"スパイ黄金川貫至ICONIC","ブロック","なし","桃",45,0,55,0,"","","",""
